392	283
390	81
65	263
58	17
57	291
403	59
65	207
82	92
7	264
24	163
473	139
479	413
493	496
122	430
10	196
351	68
497	447
498	291
248	57
49	255
209	2
282	324
470	445
445	220
465	124
151	422
370	110
7	497
353	124
262	393
451	239
353	262
21	73
387	150
451	322
103	165
394	414
475	485
109	156
374	327
2	333
232	86
417	375
353	401
262	385
449	19
134	310
174	32
498	274
343	312
456	356
469	219
289	32
64	141
434	344
473	307
467	103
442	341
359	283
229	496
406	123
311	22
116	111
427	197
198	173
67	433
30	362
125	439
43	418
172	371
33	119
79	103
404	457
450	494
433	4
167	343
400	13
67	314
374	227
431	140
443	479
363	435
400	359
265	363
428	76
368	55
239	170
395	179
343	248
98	453
158	28
249	372
442	328
274	139
177	69
141	1
374	424
240	283
299	292
418	342
413	154
332	411
497	445
350	464
283	406
463	301
18	307
216	271
31	115
425	386
147	411
475	94
289	321
48	271
273	310
449	178
12	480
178	281
292	427
111	434
336	309
75	151
54	262
143	300
285	72
228	115
18	224
25	355
27	407
469	418
471	362
360	319
0	215
322	326
177	77
464	16
373	485
393	348
27	484
332	223
41	260
35	430
122	44
122	383
309	240
405	146
72	61
322	221
83	428
397	340
467	7
453	89
472	491
54	121
129	242
258	63
282	236
180	318
316	271
342	495
150	237
320	485
236	166
183	304
176	163
446	95
147	321
50	148
339	444
208	157
415	223
414	56
244	87
69	291
53	328
475	266
141	352
408	401
59	194
72	45
408	260
45	135
45	36
462	381
174	377
303	100
277	469
355	196
152	223
153	316
38	285
473	208
389	483
222	89
149	371
336	78
369	410
232	371
208	374
110	419
148	94
355	7
218	213
192	221
441	187
193	479
366	426
382	440
286	25
438	471
291	200
331	161
16	359
254	81
6	38
352	311
64	402
394	86
5	34
432	371
11	94
141	53
154	461
160	465
477	132
57	223
426	188
218	358
168	143
74	282
374	141
56	2
325	348
99	214
497	189
19	327
466	140
380	129
338	205
437	463
204	181
169	366
454	323
491	114
208	256
307	134
56	16
102	343
345	21
307	86
68	66
356	115
448	140
255	379
49	433
458	124
313	103
176	482
14	98
50	404
83	475
70	100
376	252
183	190
100	141
428	431
13	122
267	136
120	146
469	354
107	321
241	269
178	111
447	307
330	137
313	306
292	328
137	223
414	224
181	296
118	215
170	104
231	229
76	339
16	59
240	202
286	174
291	106
370	149
165	461
200	210
53	339
266	102
161	494
268	374
312	76
461	482
389	20
62	231
431	337
29	193
304	0
142	300
477	0
134	137
488	458
302	181
304	212
436	34
483	477
422	428
138	490
248	58
499	267
155	49
488	260
318	293
250	410
312	219
221	295
416	371
45	281
307	486
215	325
240	127
76	360
27	401
202	110
465	380
90	132
166	299
495	73
426	484
309	99
4	426
61	121
330	409
307	107
266	443
323	436
321	114
405	434
104	346
320	381
93	335
125	458
172	27
344	246
471	29
393	322
293	469
16	311
201	308
42	147
256	438
70	48
491	400
276	401
193	33
158	199
304	327
152	369
467	298
309	253
213	491
331	59
149	212
112	177
130	355
473	148
466	143
36	289
110	346
287	24
162	476
236	304
491	403
40	74
207	334
385	225
366	396
256	497
87	34
409	43
46	287
398	55
11	443
38	188
174	456
204	476
196	387
479	283
357	346
197	38
289	36
104	189
28	97
438	248
249	218
158	452
444	248
215	361
228	93
87	446
35	237
423	422
324	251
27	141
463	496
64	437
445	218
330	392
354	286
32	252
272	287
401	73
430	307
284	231
439	261
138	116
489	207
136	149
117	399
379	405
333	187
439	288
16	446
394	136
378	36
266	164
53	89
355	137
14	377
314	34
443	83
82	467
237	456
300	186
110	108
234	305
397	475
55	326
98	49
252	261
120	431
370	337
153	335
84	90
155	68
125	448
222	206
177	127
262	97
372	458
89	385
128	136
312	246
106	331
22	273
190	282
405	348
108	214
78	271
420	225
455	100
54	207
3	192
225	409
387	245
146	152
460	214
285	221
234	331
91	115
70	334
388	114
494	304
257	21
5	56
182	224
382	470
227	263
359	352
177	419
100	221
482	89
338	408
445	319
121	272
394	33
136	101
27	120
2	247
247	225
480	198
490	199
301	432
16	242
216	108
189	177
195	247
209	174
7	250
430	78
300	290
78	85
351	44
295	94
367	458
356	100
10	171
283	280
116	215
402	375
461	200
249	288
384	464
300	108
195	107
6	236
194	141
364	61
66	209
229	240
111	286
46	407
252	291
446	70
96	1
468	400
168	99
291	248
178	74
208	202
254	178
11	216
319	139
138	74
339	163
187	97
494	175
349	334
470	378
110	390
252	209
464	430
393	31
170	25
297	390
88	138
209	113
24	383
452	199
275	322
254	123
96	337
355	81
6	414
75	259
451	83
8	166
243	359
275	183
219	93
484	413
62	214
263	161
304	52
200	288
102	324
491	149
194	463
485	10
494	379
338	206
270	71
459	309
231	237
472	448
290	51
352	227
182	62
314	434
337	279
457	384
101	409
434	116
345	318
141	176
42	228
296	401
149	342
286	87
104	436
368	435
271	0
167	150
132	97
107	404
367	439
267	273
99	53
95	254
285	136
126	285
466	312
88	59
118	446
230	401
61	8
408	498
83	129
243	70
223	432
420	408
233	306
325	342
387	376
79	124
467	18
430	104
408	377
249	43
46	166
18	148
52	395
213	316
183	97
160	299
114	107
483	222
292	205
209	362
301	210
418	490
176	174
389	270
37	436
407	76
450	278
479	286
23	57
226	200
203	219
443	465
492	358
61	413
364	193
104	335
61	283
294	298
46	64
210	495
76	193
92	230
261	495
129	89
338	399
477	444
322	240
453	6
461	167
114	445
162	368
262	377
66	287
371	395
184	499
137	76
278	471
168	129
116	362
302	28
427	181
352	433
278	345
420	40
414	346
143	38
57	227
476	129
470	188
136	143
219	477
79	234
228	374
481	472
241	175
67	273
459	417
63	415
53	131
453	436
178	361
216	0
249	165
278	0
87	395
434	165
415	76
102	294
64	291
234	98
62	328
417	224
12	443
15	220
364	423
188	333
72	447
373	404
191	374
209	90
93	381
271	108
470	316
75	354
12	283
70	441
35	271
76	198
124	73
287	411
340	73
238	372
65	412
460	320
205	389
13	340
392	390
341	36
78	131
126	488
403	364
495	356
139	431
419	84
393	131
361	116
267	35
52	490
266	325
360	417
324	98
237	142
436	271
369	233
308	83
4	394
478	284
432	156
26	453
266	195
305	81
298	177
364	459
298	253
36	419
411	152
191	143
377	455
489	283
318	131
314	171
17	491
490	414
233	255
411	122
352	31
290	490
178	158
405	21
57	315
71	427
261	472
294	457
8	198
131	205
135	393
45	444
109	489
100	401
105	249
409	37
405	483
403	426
306	348
237	88
440	345
218	0
428	232
351	152
240	136
246	363
165	323
258	127
270	130
431	430
202	102
122	161
222	420
380	260
60	34
280	236
452	187
354	358
108	45
493	237
486	64
243	438
72	33
128	405
377	192
177	282
70	294
316	27
114	60
377	143
53	115
54	406
127	495
481	347
438	410
368	131
261	63
104	234
126	259
31	193
36	164
328	361
153	354
259	85
241	473
246	240
72	173
227	12
101	99
180	218
220	249
120	15
457	9
325	134
281	272
367	53
2	416
352	67
183	80
116	476
262	62
236	195
390	57
218	43
143	145
291	41
479	106
280	231
417	300
10	299
316	395
279	13
197	5
108	332
53	338
476	97
213	357
280	350
77	196
426	428
33	451
230	63
416	289
359	85
11	336
283	342
394	353
466	422
44	181
158	317
203	117
281	268
81	226
421	160
457	265
372	267
433	118
237	496
322	419
476	269
87	243
134	284
206	126
228	428
220	474
442	285
1	324
292	272
369	213
68	127
22	336
286	2
460	64
67	24
69	344
387	269
463	279
36	266
431	451
154	448
239	384
213	219
236	174
193	396
203	336
141	294
159	367
441	332
497	65
61	427
164	202
342	263
290	355
385	176
57	339
233	141
387	1
350	111
102	354
487	480
372	447
388	357
448	45
439	471
458	201
335	314
436	102
27	320
300	117
91	50
300	56
46	188
360	77
26	304
250	24
34	223
186	171
191	356
31	288
322	308
286	136
195	490
197	423
76	491
81	167
255	262
310	132
1	20
105	373
412	487
489	0
11	173
334	196
469	397
483	496
325	249
338	64
420	99
353	69
138	181
11	149
185	477
184	370
404	78
212	282
434	394
438	301
398	453
159	103
2	442
254	113
445	239
198	432
452	36
22	230
312	451
207	298
365	215
346	323
313	172
278	202
368	176
357	197
145	250
338	73
341	193
470	499
208	489
261	292
356	421
347	171
305	294
42	398
32	41
209	372
255	180
499	287
181	26
186	486
183	468
441	99
136	481
415	252
393	136
159	212
228	204
133	286
24	427
107	379
446	458
335	481
476	55
304	155
481	231
346	481
178	201
485	82
55	470
439	493
342	3
435	493
278	139
417	254
468	34
20	364
172	434
467	322
201	390
392	272
159	64
385	358
333	372
296	46
333	462
259	360
488	110
95	18
393	146
45	389
202	398
372	457
414	222
211	305
209	464
428	305
91	138
388	165
413	387
179	461
361	11
288	243
115	454
139	150
205	497
83	489
160	14
411	283
84	163
361	404
304	56
243	227
280	114
170	280
72	125
114	77
430	140
93	87
241	447
323	286
171	328
444	345
229	95
86	50
189	3
439	60
47	207
280	141
327	225
461	95
460	102
188	236
282	190
76	57
327	387
488	187
192	398
20	253
432	322
277	61
415	10
236	378
53	140
195	124
440	10
158	118
342	53
370	150
284	57
116	353
226	289
455	386
455	384
74	288
283	53
394	444
121	496
63	195
255	22
115	443
56	149
443	258
398	133
165	58
303	497
419	172
357	456
351	494
167	369
239	261
121	225
253	362
467	237
61	235
444	332
342	143
464	238
228	389
458	496
223	379
184	275
53	46
179	263
291	416
336	100
107	60
432	147
394	434
62	207
21	148
338	192
493	192
186	207
175	42
412	364
44	163
32	145
264	358
244	385
304	258
418	435
498	247
271	495
13	23
443	79
146	490
477	261
204	320
138	338
201	140
421	448
224	237
413	255
213	364
93	189
53	167
160	128
58	188
448	101
222	335
79	336
319	146
216	27
266	43
27	40
161	243
343	59
59	185
458	453
87	444
363	443
377	389
119	43
168	290
423	264
94	474
315	281
401	25
299	294
486	471
135	17
221	242
211	208
81	124
467	458
304	397
167	144
128	86
363	85
115	245
383	273
475	274
467	243
132	152
241	317
494	283
326	247
84	376
53	468
285	201
205	172
195	442
324	215
119	54
119	206
452	41
467	187
53	83
251	336
454	158
188	100
5	430
165	367
302	76
473	389
3	116
469	220
134	327
399	54
117	318
50	453
374	328
85	61
215	457
148	497
112	197
75	57
266	226
166	165
360	258
4	250
149	281
89	52
328	466
268	335
241	110
313	359
236	22
294	193
65	195
190	180
15	145
103	478
388	399
317	221
110	219
424	368
319	294
277	398
356	274
437	112
328	351
263	454
55	25
77	161
412	451
167	222
152	218
212	29
366	240
45	328
216	280
16	21
167	232
78	98
284	356
408	342
391	457
20	378
235	387
490	5
243	410
251	32
93	483
165	162
101	105
204	202
90	30
453	251
482	100
446	304
390	363
343	304
210	258
445	389
453	317
156	61
145	463
138	387
368	91
12	203
184	215
84	371
28	224
384	299
162	469
345	432
293	141
87	278
399	162
29	28
77	283
143	73
312	412
171	266
308	235
414	17
408	320
398	265
400	121
423	273
377	421
290	484
299	429
88	179
269	225
253	246
277	92
415	189
392	133
145	183
427	392
109	200
262	406
488	469
493	499
458	227
334	401
319	492
46	6
266	416
349	20
123	289
409	489
194	284
327	408
251	76
141	153
269	80
182	193
41	274
60	114
332	259
492	282
181	145
134	336
278	380
458	237
50	25
171	13
136	273
10	270
313	65
399	179
32	91
339	416
357	407
399	344
159	408
403	413
166	260
41	280
60	54
109	101
236	64
387	462
360	177
377	218
189	395
42	370
418	492
382	248
135	336
284	103
407	383
316	481
451	292
186	263
308	71
1	317
390	129
444	344
44	439
203	194
376	375
109	382
43	111
234	282
9	227
235	371
171	47
208	339
277	152
231	102
317	441
46	68
151	416
178	118
423	286
341	311
220	489
375	131
256	412
389	177
192	86
164	295
206	159
143	378
383	410
47	82
178	48
274	39
24	278
255	339
10	86
401	153
365	222
86	49
135	436
407	301
321	420
306	483
116	140
131	424
70	437
434	81
177	493
222	354
112	200
134	131
97	17
366	41
9	262
353	429
288	70
234	201
51	76
494	229
378	79
434	487
74	163
88	479
241	378
98	441
344	319
251	464
0	95
242	393
338	13
168	383
150	194
192	286
475	366
299	186
324	210
79	156
233	268
2	203
378	320
136	335
431	379
277	213
178	449
318	161
65	283
446	2
402	89
92	365
356	434
369	428
167	28
445	413
111	307
265	470
323	84
396	123
298	417
65	477
266	489
467	300
249	23
459	275
443	166
